,OPERADORA,ESTADO,MES,ANO_BASE,AREA_TRABALHO,RESPONSAVEL,IDADE,SEXO,SATISFACAO_GERAL,USOU_SEIS_MESES_ANTES,USOU_ATEND_TELEFONICO,USOU_ATEND_INTERNET,USOU_ATEND_LOJA,USOU_ATEND_CANAIS,PROBLEMAS_CREDITO,PROBLEMAS_LIGACOES,PROBLEMAS_3G4G,OUTRA_OPERADORA,CIDADE_x,COD_IBGE,QTD_RESIDENTES,RENDA_MENSAL,PESO,SATISFACAO,REGIAO,CIDADE_y,POPULACAO,RENDA_PERCAPITA,PER_CLASSE_A,PER_CLASSE_B,PER_CLASSE_C,PER_CLASSE_D,PER_CLASSE_E
11226,CLARO,CE,out,2018,2,1,20,1,1,1,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,4,1000,1.9328453719999998,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11227,TIM,CE,out,2018,2,1,35,1,1,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,2,1000,2.307515945,9,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11228,CLARO,CE,out,2018,2,1,35,1,0,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,2,1000,1.9328453719999998,0,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11229,CLARO,CE,out,2018,2,1,49,2,1,1,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,20,2800,1.9328453719999998,9,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11230,TIM,CE,out,2018,2,1,40,2,0,1,1,1,1,1,1,1,1,1,FORTALEZA,2304400.0,1,1800,2.307515945,7,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11231,CLARO,CE,out,2018,2,1,31,2,1,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,2,4000,1.9328453719999998,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11232,TIM,CE,out,2018,2,1,42,2,1,1,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,2,17000,2.307515945,10,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11233,TIM,CE,out,2018,2,1,54,1,0,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,3,1000,2.307515945,7,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11234,VIVO,CE,out,2018,2,1,44,2,0,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,2,10000,0.29387398800000003,1,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11235,TIM,CE,out,2018,2,1,30,2,1,0,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,1,1179,2.307515945,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11236,VIVO,CE,jan,2018,2,1,33,2,1,1,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,3,2500,0.29387398800000003,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11237,TIM,CE,jun,2018,2,1,23,2,0,1,1,1,1,1,1,0,1,1,FORTALEZA,2304400.0,2,5200,2.307515945,0,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11238,TIM,CE,jun,2018,2,1,33,1,0,1,0,0,0,0,1,0,0,0,FORTALEZA,2304400.0,2,954,2.307515945,4,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11239,VIVO,CE,jun,2018,2,1,41,2,1,1,1,1,1,1,0,1,1,1,FORTALEZA,2304400.0,2,3500,0.29387398800000003,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11240,TIM,CE,ago,2018,2,1,21,2,1,1,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,4,1000,2.307515945,9,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11241,CLARO,CE,ago,2018,2,1,32,1,0,0,1,1,1,1,0,0,1,1,FORTALEZA,2304400.0,3,1500,1.9328453719999998,5,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11242,TIM,CE,set,2018,2,1,36,2,0,1,1,1,1,1,1,1,1,1,FORTALEZA,2304400.0,5,954,2.307515945,6,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11243,CLARO,CE,out,2018,2,1,27,2,1,1,0,0,0,0,1,0,0,0,FORTALEZA,2304400.0,2,2500,1.9328453719999998,8,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11244,VIVO,CE,dez,2018,2,1,60,2,0,1,1,1,1,1,0,1,1,1,FORTALEZA,2304400.0,4,22000,0.29387398800000003,4,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11245,CLARO,CE,nov,2018,2,1,28,2,1,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,4,25000,1.9328453719999998,9,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11246,CLARO,CE,nov,2018,2,1,37,2,0,1,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,4,1800,1.9328453719999998,2,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11247,CLARO,CE,nov,2018,2,1,35,1,0,0,0,0,0,0,0,0,0,0,FORTALEZA,2304400.0,2,954,1.9328453719999998,5,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11248,CLARO,CE,nov,2018,2,1,25,2,0,0,1,1,1,1,1,1,1,1,FORTALEZA,2304400.0,2,1000,1.9328453719999998,6,NORDESTE,FORTALEZA,2664411,1192.0160321512951,4.79,6.98,29.96,40.5,10.99
11249,VIVO,PR,out,2019,2,1,22,2,0,1,0,0,0,0,0,0,0,0,CASTRO,4104907.0,1,2300,0.381629834,7,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11250,CLARO,PR,mai,2019,2,1,24,1,1,0,0,0,0,0,0,0,0,0,CASTRO,4104907.0,1,2000,0.959982573,8,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11251,TIM,PR,out,2018,2,1,20,2,1,1,1,1,1,1,0,0,1,1,CASTRO,4104907.0,5,1200,4.651113946000001,8,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11252,OI,PR,out,2018,2,1,66,1,1,0,0,0,0,0,0,0,0,0,CASTRO,4104907.0,2,3000,0.527873279,10,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11253,TIM,PR,out,2018,2,1,19,2,0,1,1,1,1,1,1,1,1,1,CASTRO,4104907.0,2,1100,4.651113946000001,6,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11254,VIVO,PR,dez,2018,2,1,34,1,0,0,1,1,1,1,0,0,1,1,CASTRO,4104907.0,2,1000,0.525742328,7,SUL,CASTRO,71451,993.8278453280295,1.85,4.58,32.54,44.17,52.15
11255,OI,AM,out,2019,2,1,42,2,1,0,0,0,0,0,1,0,0,0,CAREIRO,1301100.0,3,1500,0.375181218,10,NORTE,CAREIRO,37819,239.72982283424076,0.36,0.84,13.46,33.64,31.77
11256,CLARO,AM,jul,2019,2,1,40,1,1,1,0,0,0,0,0,0,0,0,CAREIRO,1301100.0,2,1000,0.38142342799999995,9,NORTE,CAREIRO,37819,239.72982283424076,0.36,0.84,13.46,33.64,31.77
11257,VIVO,AM,out,2019,2,1,35,1,0,1,0,0,0,0,1,0,0,0,ITACOATIARA,1301902.0,2,400,0.8258981459999999,5,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11258,VIVO,AM,jul,2019,2,1,49,2,0,1,0,0,0,0,1,0,0,0,ITACOATIARA,1301902.0,2,2000,0.8258981459999999,5,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11259,VIVO,AM,jan,2019,2,1,31,1,1,1,0,0,0,0,0,0,0,0,ITACOATIARA,1301902.0,1,800,0.8258981459999999,8,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11260,VIVO,AM,fev,2019,2,1,53,2,1,1,1,1,1,1,0,1,1,1,ITACOATIARA,1301902.0,3,4000,0.8258981459999999,8,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11261,VIVO,AM,mai,2019,2,1,24,1,0,0,1,1,1,1,0,0,1,1,ITACOATIARA,1301902.0,2,500,0.8258981459999999,5,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11262,VIVO,AM,jul,2019,2,1,58,2,0,0,0,0,0,0,1,0,0,0,ITACOATIARA,1301902.0,1,1300,0.8258981459999999,5,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11263,VIVO,AM,set,2019,2,1,28,2,0,1,1,1,1,1,0,1,1,1,ITACOATIARA,1301902.0,3,1300,0.8258981459999999,6,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11264,CLARO,AM,set,2019,2,1,54,2,1,0,0,0,0,0,0,0,0,0,ITACOATIARA,1301902.0,1,1000,0.38142342799999995,10,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11265,VIVO,AM,set,2019,2,1,30,1,0,1,1,1,1,1,1,0,1,1,ITACOATIARA,1301902.0,2,1000,0.8258981459999999,5,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11266,VIVO,AM,dez,2018,2,1,60,1,1,1,0,0,0,0,1,1,0,0,ITACOATIARA,1301902.0,2,954,0.9284743390000001,10,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11267,VIVO,AM,set,2018,2,1,46,2,0,1,1,1,1,1,0,0,1,1,ITACOATIARA,1301902.0,6,2500,0.9284743390000001,7,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11268,VIVO,AM,set,2018,2,1,36,1,1,0,0,0,0,0,1,0,0,0,ITACOATIARA,1301902.0,2,400,0.9284743390000001,10,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11269,OI,AM,jun,2018,2,1,66,2,1,1,1,1,1,1,0,0,1,1,ITACOATIARA,1301902.0,5,2000,0.169100793,9,NORTE,ITACOATIARA,101159,390.5811226940975,1.0,2.92,24.07,42.04,29.79
11270,CLARO,ES,out,2019,2,1,56,1,1,0,0,0,0,0,0,0,0,0,JERONIMO MONTEIRO,3203106.0,1,1135,0.129938568,10,SUDESTE,JERONIMO MONTEIRO,11815,877.0227974573627,1.09,3.52,25.11,48.8,7.9
11271,CLARO,ES,jul,2018,2,1,55,1,1,0,0,0,0,0,0,0,0,0,JERONIMO MONTEIRO,3203106.0,1,1080,0.132535387,10,SUDESTE,JERONIMO MONTEIRO,11815,877.0227974573627,1.09,3.52,25.11,48.8,7.9
11272,OI,CE,out,2019,2,1,29,2,1,0,1,1,1,1,0,0,1,1,MARANGUAPE,2307700.0,2,1400,1.746065608,9,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11273,OI,CE,jul,2019,2,1,37,2,1,1,1,1,1,1,0,0,1,1,MARANGUAPE,2307700.0,5,1000,1.746065608,8,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11274,OI,CE,out,2019,2,1,28,2,1,0,0,0,0,0,0,0,0,0,MARANGUAPE,2307700.0,2,2000,1.746065608,8,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11275,OI,CE,set,2019,2,1,34,2,0,0,0,0,0,0,1,1,0,0,MARANGUAPE,2307700.0,1,1000,1.746065608,4,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11276,OI,CE,mar,2018,2,1,41,1,0,0,1,1,1,1,0,0,1,1,MARANGUAPE,2307700.0,1,954,1.657327825,5,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11277,OI,CE,jan,2018,2,1,29,1,0,1,1,1,1,1,1,0,1,1,MARANGUAPE,2307700.0,5,1064,1.657327825,5,NORDESTE,MARANGUAPE,129315,482.18002112092927,0.15,1.49,18.02,50.65,42.41
11278,OI,MT,out,2019,2,1,30,1,0,1,1,1,1,1,1,0,1,1,CONFRESA,5103353.0,2,2000,0.34406001700000005,1,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11279,OI,MT,jan,2019,2,1,70,2,0,0,1,1,1,1,0,1,1,1,CONFRESA,5103353.0,1,998,0.34406001700000005,5,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11280,OI,MT,ago,2019,2,1,30,2,1,1,1,1,1,1,0,0,1,1,CONFRESA,5103353.0,2,954,0.34406001700000005,9,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11281,OI,MT,set,2019,2,1,46,2,1,1,0,0,0,0,0,0,0,0,CONFRESA,5103353.0,1,1000,0.34406001700000005,10,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11282,OI,MT,jul,2018,2,1,23,2,0,0,1,1,1,1,0,0,1,1,CONFRESA,5103353.0,4,1052,0.264048044,5,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11283,OI,MT,jul,2018,2,1,27,2,1,1,1,1,1,1,0,0,1,1,CONFRESA,5103353.0,1,40000,0.264048044,8,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11284,OI,MT,jul,2018,2,1,53,1,1,0,0,0,0,0,0,0,0,0,CONFRESA,5103353.0,2,1000,0.264048044,9,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11285,OI,MT,out,2018,2,1,22,1,0,0,1,1,1,1,0,0,1,1,CONFRESA,5103353.0,2,1500,0.264048044,5,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11286,OI,MT,out,2018,2,1,29,1,1,0,1,1,1,1,1,1,1,1,CONFRESA,5103353.0,2,1000,0.264048044,9,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11287,OI,MT,out,2018,2,1,40,2,0,1,1,1,1,1,0,1,1,1,CONFRESA,5103353.0,3,7000,0.264048044,3,CENTRO-OESTE,CONFRESA,31029,701.8365877519105,1.8,2.74,22.31,41.96,41.58
11288,TIM,RO,out,2019,2,1,33,1,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,1000,0.09692740400000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11289,CLARO,RO,jul,2019,2,1,34,1,1,0,0,0,0,0,0,1,0,0,CACOAL,1100049.0,4,998,0.634667944,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11290,OI,RO,jul,2019,2,1,54,1,1,1,1,1,1,1,0,1,1,1,CACOAL,1100049.0,2,900,0.2291764,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11291,VIVO,RO,jul,2019,2,1,30,1,0,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,998,0.09993294300000001,7,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11292,TIM,RO,jul,2019,2,1,39,1,0,1,1,1,1,1,0,1,1,1,CACOAL,1100049.0,1,1200,0.09692740400000001,5,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11293,TIM,RO,mai,2019,2,1,23,1,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,1,1000,0.09692740400000001,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11294,CLARO,RO,jun,2019,2,1,18,1,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,1300,0.634667944,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11295,CLARO,RO,jun,2019,2,1,30,2,0,1,1,1,1,1,1,0,1,1,CACOAL,1100049.0,2,1700,0.634667944,6,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11296,OI,RO,ago,2019,2,1,34,2,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,2500,0.2291764,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11297,VIVO,RO,ago,2019,2,1,26,1,0,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,954,0.09993294300000001,5,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11298,CLARO,RO,ago,2019,2,1,37,2,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,7000,0.634667944,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11299,TIM,RO,ago,2019,2,1,50,1,0,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,3000,0.09692740400000001,7,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11300,TIM,RO,ago,2019,2,1,46,1,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,998,0.09692740400000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11301,VIVO,RO,ago,2019,2,1,31,2,0,1,0,0,0,0,1,0,0,0,CACOAL,1100049.0,2,3000,0.09993294300000001,7,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11302,CLARO,RO,ago,2019,2,1,41,2,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,1800,0.634667944,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11303,OI,RO,ago,2019,2,1,24,2,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,2000,0.2291764,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11304,CLARO,RO,mar,2019,2,1,21,1,1,1,1,1,1,1,1,0,1,1,CACOAL,1100049.0,2,800,0.634667944,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11305,OI,RO,mar,2019,2,1,20,2,0,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,1000,0.2291764,6,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11306,VIVO,RO,mai,2019,2,1,33,1,0,1,0,0,0,0,1,0,0,0,CACOAL,1100049.0,2,2000,0.09993294300000001,5,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11307,VIVO,RO,mai,2019,2,0,27,1,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,2000,0.09993294300000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11308,VIVO,RO,jun,2019,2,1,33,1,1,0,1,1,1,1,0,0,1,1,CACOAL,1100049.0,1,200,0.09993294300000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11309,OI,RO,out,2019,2,0,33,1,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,1500,0.2291764,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11310,VIVO,RO,nov,2019,2,1,52,1,1,0,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,938,0.09993294300000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11311,VIVO,RO,set,2019,2,1,20,1,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,2000,0.09993294300000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11312,OI,RO,set,2019,2,1,58,1,1,0,0,0,0,0,1,0,0,0,CACOAL,1100049.0,2,1500,0.2291764,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11313,TIM,RO,set,2019,2,1,63,2,1,0,1,1,1,1,0,0,1,1,CACOAL,1100049.0,4,1000,0.09692740400000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11314,TIM,RO,set,2019,2,1,45,1,1,0,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,1000,0.09692740400000001,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11315,CLARO,RO,set,2019,2,1,35,1,0,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,1500,0.634667944,6,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11316,CLARO,RO,dez,2018,2,1,42,1,1,0,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,1500,0.566678174,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11317,TIM,RO,jul,2018,2,1,19,2,0,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,8000,0.114331776,6,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11318,TIM,RO,jul,2018,2,1,49,1,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,1000,0.114331776,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11319,OI,RO,jul,2018,2,1,53,2,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,3,2000,0.22485027,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11320,TIM,RO,jul,2018,2,1,54,2,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,7000,0.114331776,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11321,VIVO,RO,jul,2018,2,1,37,2,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,900,0.158877134,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11322,TIM,RO,jul,2018,2,1,33,2,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,2500,0.114331776,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11323,TIM,RO,out,2018,2,1,74,2,1,1,0,0,0,0,1,0,0,0,CACOAL,1100049.0,2,2500,0.114331776,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11324,CLARO,RO,ago,2018,2,1,24,2,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,1000,0.566678174,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11325,CLARO,RO,jun,2018,2,1,63,1,1,0,0,0,0,0,0,0,0,0,CACOAL,1100049.0,1,1900,0.566678174,10,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11326,TIM,RO,jan,2018,2,1,27,1,1,1,1,1,1,1,0,0,1,1,CACOAL,1100049.0,2,3000,0.114331776,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11327,VIVO,RO,out,2018,2,1,32,2,1,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,4,2500,0.158877134,8,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11328,TIM,RO,out,2018,2,1,30,2,0,1,0,0,0,0,0,0,0,0,CACOAL,1100049.0,2,4500,0.114331776,6,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
11329,CLARO,RO,out,2018,2,1,18,2,1,1,1,1,1,1,1,0,1,1,CACOAL,1100049.0,1,1500,0.566678174,9,NORTE,CACOAL,85131,1110.768609175592,1.9,4.97,33.36,42.02,18.08
